solute_MolWt,solvent_MolWt,solvent_FractionCSP3,solvent_HeavyAtomCount,solvent_FractionCSP3,solvent_HeavyAtomCount,solvent_NHOHCount,solvent_NOCount,solvent_NumAliphaticCarbocycles,solvent_NumAliphaticHeterocycles,solvent_NumAliphaticRings,solvent_NumAromaticCarbocycles,solvent_NumAromaticHeterocycles,solvent_NumAromaticRings,solvent_NumHAcceptors,solvent_NumHDonors,solvent_NumHeteroatoms,solvent_NumRotatableBonds,solvent_NumSaturatedCarbocycles,solvent_NumSaturatedHeterocycles,solvent_NumSaturatedRings,solvent_RingCount,solvent_MolLogP,solvent_MolMR,solute,solute_SMILES,solvent,solvent_SMILES,concentration_M,Log_concentration,liquid at room temp_Y/N,csid,identifier,notes
253.052112212,32.026214748,1.0,2.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.3915,8.1428,sulfamethoxazole,O=S(=O)(Nc1noc(c1)C)c2ccc(N)cc2,methanol,CO,0.356,-0.4485500020271248,n,5138,REF966-Jouyban,25C
253.052112212,414.2464974159999,1.0,28.0,1.0,28.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2.0,10.0,25.0,0.0,0.0,0.0,0.0,-0.8961999999999946,100.72360000000006,sulfamethoxazole,O=S(=O)(Nc1noc(c1)C)c2ccc(N)cc2,PEG400,O(CCOCCOCCO)CCOCCOCCOCCOCCOCCO,0.85113803820238,-0.0699999999999982,n,5138,REF1049-Rytting,25C
253.052112212,432.25706209999987,1.0,29.0,1.0,29.0,4.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2.0,11.0,25.0,0.0,0.0,0.0,0.0,-1.720899999999994,104.33740000000006,sulfamethoxazole,O=S(=O)(Nc1noc(c1)C)c2ccc(N)cc2,PEG400/water(25:75)vol,O(CCOCCOCCO)CCOCCOCCOCCOCCOCCO.O,0.01538154640303,-1.81300000000001,n,5138,REF1049-Rytting,25C
253.052112212,432.25706209999987,1.0,29.0,1.0,29.0,4.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2.0,11.0,25.0,0.0,0.0,0.0,0.0,-1.720899999999994,104.33740000000006,sulfamethoxazole,O=S(=O)(Nc1noc(c1)C)c2ccc(N)cc2,PEG400/water(50:50)vol,O(CCOCCOCCO)CCOCCOCCOCCOCCOCCO.O,0.14157937799571,-0.8489999999999944,n,5138,REF1049-Rytting,25C
253.052112212,432.25706209999987,1.0,29.0,1.0,29.0,4.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2.0,11.0,25.0,0.0,0.0,0.0,0.0,-1.720899999999994,104.33740000000006,sulfamethoxazole,O=S(=O)(Nc1noc(c1)C)c2ccc(N)cc2,PEG400/water(75:25)vol,O(CCOCCOCCO)CCOCCOCCOCCOCCOCCO.O,0.79250133048047,-0.1010000000000009,n,5138,REF1049-Rytting,25C
253.052112212,84.093900384,1.0,6.0,1.0,6.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.3406,27.701999999999984,sulfamethoxazole,O=S(=O)(Nc1noc(c1)C)c2ccc(N)cc2,cyclohexane,C1CCCCC1,1.392110307e-06,-5.8563263510592165,n,5138,REF1156-Martinez,25C
253.052112212,130.135765196,1.0,9.0,1.0,9.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,2.3392,40.4618,sulfamethoxazole,O=S(=O)(Nc1noc(c1)C)c2ccc(N)cc2,1-octanol,OCCCCCCCC,0.00616595,-2.2100000013111223,n,5138,REF1283,
253.052112212,130.135765196,1.0,9.0,1.0,9.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,2.3392,40.4618,sulfamethoxazole,CC1=CC(=NO1)NS(=O)(=O)C2=CC=C(C=C2)N,1-octanol,OCCCCCCCC,0.006095368972402,-2.214999999999978,n,5138,REF1308-Abraham M.H. and Acree Jr. W.E. The solubility of liquid and solid compounds in dry octan-1-ol. Chemosphere (2013),25C
280.063011244,32.026214748,1.0,2.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.3915,8.1428,sulfamethoxypyridazine,O=S(=O)(Nc1nnc(OC)cc1)c2ccc(N)cc2,methanol,CO,0.072,-1.1426675035687317,n,5139,REF966-Jouyban,25C
280.063011244,74.07316494,1.0,5.0,1.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.7787999999999999,21.9938,sulfamethoxypyridazine,O=S(=O)(Nc1nnc(OC)cc1)c2ccc(N)cc2,1-butanol,CCCCO,0.007927154580013,-2.1008826729543104,n,5139,REF1175,
280.063011244,130.135765196,1.0,9.0,1.0,9.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,2.3392000000000013,40.4618,sulfamethoxypyridazine,O=S(=O)(Nc1nnc(OC)cc1)c2ccc(N)cc2,1-octanol,CCCCCCCCO,0.001962741539353,-2.707136886045976,n,5139,REF1175,
280.063011244,88.088815004,1.0,6.0,1.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,1.1689,26.610799999999987,sulfamethoxypyridazine,O=S(=O)(Nc1nnc(OC)cc1)c2ccc(N)cc2,1-pentanol,OCCCCC,0.005251960896504,-2.2796785161118343,n,5139,REF1175,
280.063011244,90.06807956,1.0,6.0,1.0,6.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,-0.2503999999999999,23.3836,sulfamethoxypyridazine,O=S(=O)(Nc1nnc(OC)cc1)c2ccc(N)cc2,"1,3-butanediol",CC(O)CCO,0.033372820366055,-1.4766070891901042,n,5139,REF1175,
280.063011244,90.06807956,1.0,6.0,1.0,6.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,-0.2488,23.4056,sulfamethoxypyridazine,O=S(=O)(Nc1nnc(OC)cc1)c2ccc(N)cc2,"1,4-butanediol",C(CCO)CO,0.046909838970221,-1.3287360578749363,n,5139,REF1175,
280.063011244,88.052429496,1.0,6.0,1.0,6.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0332,21.637999999999995,sulfamethoxypyridazine,O=S(=O)(Nc1nnc(OC)cc1)c2ccc(N)cc2,"1,4-dioxane",O1CCOCC1,0.2627851532854,-0.5803991749888378,n,5139,REF1175,
280.063011244,74.07316494,1.0,5.0,1.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.6347,21.9238,sulfamethoxypyridazine,O=S(=O)(Nc1nnc(OC)cc1)c2ccc(N)cc2,2-methyl-1-propanol,CC(C)CO,0.004653526355845,-2.332217822061505,n,5139,REF1175,
280.063011244,60.057514876,1.0,4.0,1.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3871,17.354800000000004,sulfamethoxypyridazine,O=S(=O)(Nc1nnc(OC)cc1)c2ccc(N)cc2,2-propanol,CC(C)O,0.007106357908237,-2.148352923266896,n,5139,REF1175,
280.063011244,58.041864812,0.6666666666666666,4.0,0.6666666666666666,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5952999999999999,16.355,sulfamethoxypyridazine,O=S(=O)(Nc1nnc(OC)cc1)c2ccc(N)cc2,acetone,CC(=O)C,0.12054788063638,-0.9188404205915156,n,5139,REF1175,
280.063011244,93.057849224,0.0,7.0,0.0,7.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.2687999999999997,30.8544,sulfamethoxypyridazine,O=S(=O)(Nc1nnc(OC)cc1)c2ccc(N)cc2,aniline,c1ccc(cc1)N,0.64327909560702,-0.1916005614708118,n,5139,REF1175,
280.063011244,78.046950192,0.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.6866,26.442,sulfamethoxypyridazine,O=S(=O)(Nc1nnc(OC)cc1)c2ccc(N)cc2,benzene,c1ccccc1,0.000671088249956,-3.173220365153228,n,5139,REF1175,
280.063011244,116.083729624,0.8333333333333334,8.0,0.8333333333333334,8.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,1.3496,31.540999999999983,sulfamethoxypyridazine,O=S(=O)(Nc1nnc(OC)cc1)c2ccc(N)cc2,butyl acetate,CCCCOC(=O)C,0.006713818729063,-2.173030388740439,n,5139,REF1175,
280.063011244,117.91438307199999,1.0,4.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.9864,21.347,sulfamethoxypyridazine,O=S(=O)(Nc1nnc(OC)cc1)c2ccc(N)cc2,chloroform,ClC(Cl)Cl,0.01637995592023,-1.785687271295175,n,5139,REF1175,
280.063011244,100.088815004,1.0,7.0,1.0,7.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.3114,29.091799999999985,sulfamethoxypyridazine,O=S(=O)(Nc1nnc(OC)cc1)c2ccc(N)cc2,cyclohexanol,C1CCC(CC1)O,0.007828459679414,-2.10632368092262,n,5139,REF1175,
280.063011244,106.06299418,1.0,7.0,1.0,7.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,3.0,4.0,0.0,0.0,0.0,0.0,-1.0124,24.9906,sulfamethoxypyridazine,O=S(=O)(Nc1nnc(OC)cc1)c2ccc(N)cc2,diethylene glycol,C(COCCO)O,0.29304994817688,-0.5330583510832394,n,5139,REF1175,
280.063011244,87.068413908,0.75,6.0,0.75,6.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0944999999999998,24.36799999999999,sulfamethoxypyridazine,O=S(=O)(Nc1nnc(OC)cc1)c2ccc(N)cc2,dimethylacetamide,O=C(N(C)C)C,0.8734043165577,-0.0587846660297949,n,5139,REF1175,
280.063011244,73.052763844,0.6666666666666666,5.0,0.6666666666666666,5.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,-0.2956000000000001,19.751,sulfamethoxypyridazine,O=S(=O)(Nc1nnc(OC)cc1)c2ccc(N)cc2,DMF,CN(C)C=O,0.95611868842599,-0.0194881929446014,n,5139,REF1175,
280.063011244,78.013935812,1.0,4.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,-0.0052999999999999,19.9904,sulfamethoxypyridazine,O=S(=O)(Nc1nnc(OC)cc1)c2ccc(N)cc2,DMSO,CS(=O)C,2.1820132025727,0.3388573740191076,n,5139,REF1175,
280.063011244,46.041864812,1.0,3.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.0014,12.759800000000002,sulfamethoxypyridazine,O=S(=O)(Nc1nnc(OC)cc1)c2ccc(N)cc2,ethanol,CCO,0.021285688468696,-1.6719122983494168,n,5139,REF1175,
280.063011244,88.052429496,0.75,6.0,0.75,6.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.5694,22.30699999999999,sulfamethoxypyridazine,O=S(=O)(Nc1nnc(OC)cc1)c2ccc(N)cc2,ethyl acetate,O=C(OCC)C,0.020889384404887,-1.6800743581767006,n,5139,REF1175,
280.063011244,62.036779432,1.0,4.0,1.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,-1.029,14.171600000000002,sulfamethoxypyridazine,O=S(=O)(Nc1nnc(OC)cc1)c2ccc(N)cc2,ethylene glycol,C(CO)O,0.086684483705678,-1.0620586331358677,n,5139,REF1175,
280.063011244,92.047344116,1.0,6.0,1.0,6.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,2.0,0.0,0.0,0.0,0.0,-1.6681,20.178400000000003,sulfamethoxypyridazine,O=S(=O)(Nc1nnc(OC)cc1)c2ccc(N)cc2,glycerol,C(C(CO)O)O,0.018010815789167,-1.7444666156252326,n,5139,REF1175,
280.063011244,32.026214748,1.0,2.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.3915,8.1428,sulfamethoxypyridazine,O=S(=O)(Nc1nnc(OC)cc1)c2ccc(N)cc2,methanol,CO,0.068422684803511,-1.1647998887526287,n,5139,REF1175,
280.063011244,59.03711378,0.5,4.0,0.5,4.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,-0.6378000000000001,15.1237,sulfamethoxypyridazine,O=S(=O)(Nc1nnc(OC)cc1)c2ccc(N)cc2,N-methylformamide,O=CNC,1.1123751686534,0.046251285624366,n,5139,REF1175,
280.063011244,76.052429496,1.0,5.0,1.0,5.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,-0.6405,18.766600000000004,sulfamethoxypyridazine,O=S(=O)(Nc1nnc(OC)cc1)c2ccc(N)cc2,propylene glycol,CC(CO)O,0.07172284923553,-1.1443424661442998,n,5139,REF1175,
280.063011244,79.04219916,0.0,6.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0816,24.236999999999995,sulfamethoxypyridazine,O=S(=O)(Nc1nnc(OC)cc1)c2ccc(N)cc2,pyridine,c1ccncc1,0.27360583604619,-0.5628746432983213,n,5139,REF1175,
280.063011244,92.062600256,0.1428571428571428,7.0,0.1428571428571428,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.99502,31.17899999999999,sulfamethoxypyridazine,O=S(=O)(Nc1nnc(OC)cc1)c2ccc(N)cc2,toluene,Cc1ccccc1,0.000378860354785,-3.4215208383748767,n,5139,REF1175,
280.063011244,46.041864812,1.0,3.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.0014,12.759800000000002,sulfamethoxypyridazine,O=S(=O)(Nc1nnc(OC)cc1)c2ccc(N)cc2,ethanol,CCO,0.024417723041246,-1.61229483657161,n,5139,REF1208,
280.063011244,64.052429496,1.0,4.0,1.0,4.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,-0.8261000000000001,16.373600000000003,sulfamethoxypyridazine,O=S(=O)(Nc1nnc(OC)cc1)c2ccc(N)cc2,ethanol/water(30:70)vol,CCO.O,0.012475098,-1.9039560340258503,n,5139,REF1208,
280.063011244,64.052429496,1.0,4.0,1.0,4.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,-0.8261000000000001,16.373600000000003,sulfamethoxypyridazine,O=S(=O)(Nc1nnc(OC)cc1)c2ccc(N)cc2,ethanol/water(50:50)vol,CCO.O,0.040297851,-1.394718113256573,n,5139,REF1208,
280.063011244,64.052429496,1.0,4.0,1.0,4.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,-0.8261000000000001,16.373600000000003,sulfamethoxypyridazine,O=S(=O)(Nc1nnc(OC)cc1)c2ccc(N)cc2,ethanol/water(60:40)vol,CCO.O,0.055677252,-1.25432220785668,n,5139,REF1208,
280.063011244,64.052429496,1.0,4.0,1.0,4.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,-0.8261000000000001,16.373600000000003,sulfamethoxypyridazine,O=S(=O)(Nc1nnc(OC)cc1)c2ccc(N)cc2,ethanol/water(70:30)vol,CCO.O,0.07678542,-1.1147212358886551,n,5139,REF1208,
280.063011244,64.052429496,1.0,4.0,1.0,4.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,-0.8261000000000001,16.373600000000003,sulfamethoxypyridazine,O=S(=O)(Nc1nnc(OC)cc1)c2ccc(N)cc2,ethanol/water(80:20)vol,CCO.O,0.077728603,-1.1094191377086813,n,5139,REF1208,
280.063011244,64.052429496,1.0,4.0,1.0,4.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,-0.8261000000000001,16.373600000000003,sulfamethoxypyridazine,O=S(=O)(Nc1nnc(OC)cc1)c2ccc(N)cc2,ethanol/water(90:10)vol,CCO.O,0.056509944,-1.2478751230773104,n,5139,REF1208,
280.063011244,130.135765196,1.0,9.0,1.0,9.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,2.3392,40.4618,sulfamethoxypyridazine,O=S(=O)(Nc1nnc(OC)cc1)c2ccc(N)cc2,1-octanol,OCCCCCCCC,0.0019498446,-2.709999999946109,n,5139,REF1283,
280.063011244,130.135765196,1.0,9.0,1.0,9.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,2.3392,40.4618,sulfamethoxypyridazine,COC1=NN=C(C=C1)NS(=O)(=O)C2=CC=C(C=C2)N,1-octanol,OCCCCCCCC,0.001949844599758,-2.71000000000001,n,5139,REF1308-Abraham M.H. and Acree Jr. W.E. The solubility of liquid and solid compounds in dry octan-1-ol. Chemosphere (2013),25C
96.983363956,78.013935812,1.0,4.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,-0.0052999999999999,19.9904,sulfamic acid,O=S(=O)(O)N,DMSO,CS(=O)C,3.6884890041815,0.5668484931135209,n,5767,REF1268,20-30C
172.030648496,414.2464974159999,1.0,28.0,1.0,28.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2.0,10.0,25.0,0.0,0.0,0.0,0.0,-0.8961999999999946,100.72360000000006,sulfanilamide,O=S(=O)(c1ccc(N)cc1)N,PEG400,O(CCOCCOCCO)CCOCCOCCOCCOCCOCCO,0.18492686189781,-0.7329999999999949,n,5142,REF1049-Rytting,25C
172.030648496,432.25706209999987,1.0,29.0,1.0,29.0,4.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2.0,11.0,25.0,0.0,0.0,0.0,0.0,-1.720899999999994,104.33740000000006,sulfanilamide,O=S(=O)(c1ccc(N)cc1)N,PEG400/water(25:75)vol,O(CCOCCOCCO)CCOCCOCCOCCOCCOCCO.O,0.1702158508395,-0.7689999999999874,n,5142,REF1049-Rytting,25C
172.030648496,432.25706209999987,1.0,29.0,1.0,29.0,4.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2.0,11.0,25.0,0.0,0.0,0.0,0.0,-1.720899999999994,104.33740000000006,sulfanilamide,O=S(=O)(c1ccc(N)cc1)N,PEG400/water(50:50)vol,O(CCOCCOCCO)CCOCCOCCOCCOCCOCCO.O,0.22803420720004,-0.6420000000000035,n,5142,REF1049-Rytting,25C
172.030648496,432.25706209999987,1.0,29.0,1.0,29.0,4.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2.0,11.0,25.0,0.0,0.0,0.0,0.0,-1.720899999999994,104.33740000000006,sulfanilamide,O=S(=O)(c1ccc(N)cc1)N,PEG400/water(75:25)vol,O(CCOCCOCCO)CCOCCOCCOCCOCCOCCO.O,0.17338039977541,-0.7610000000000094,n,5142,REF1049-Rytting,25C
172.030648496,84.093900384,1.0,6.0,1.0,6.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.3406,27.701999999999984,sulfanilamide,O=S(=O)(c1ccc(N)cc1)N,cyclohexane,C1CCCCC1,1.54260886e-07,-6.811744178588652,n,5142,REF1156-Martinez,25C
172.030648496,130.135765196,1.0,9.0,1.0,9.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,2.3392,40.4618,sulfanilamide,O=S(=O)(c1ccc(N)cc1)N,1-octanol,OCCCCCCCC,0.0032359366,-2.48999999587926,n,5142,REF1283,
172.030648496,130.135765196,1.0,9.0,1.0,9.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,2.3392,40.4618,sulfanilamide,C1=CC(=CC=C1N)S(=O)(=O)N,1-octanol,OCCCCCCCC,0.003235936569296,-2.490000000000038,n,5142,REF1308-Abraham M.H. and Acree Jr. W.E. The solubility of liquid and solid compounds in dry octan-1-ol. Chemosphere (2013),25C
249.057197592,84.093900384,1.0,6.0,1.0,6.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.3406,27.701999999999984,sulfapyridine,O=S(=O)(Nc1ncccc1)c2ccc(N)cc2,cyclohexane,C1CCCCC1,6.73480424e-07,-6.171675023359461,n,5145,REF1156-Martinez,25C
249.057197592,130.135765196,1.0,9.0,1.0,9.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,2.3392,40.4618,sulfapyridine,O=S(=O)(Nc1ncccc1)c2ccc(N)cc2,1-octanol,OCCCCCCCC,0.0005011872,-3.3000000291390887,n,5145,REF1283,
249.057197592,46.041864812,1.0,3.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.0014,12.759800000000002,sulfapyridine,O=S(=O)(Nc1ncccc1)c2ccc(N)cc2,ethanol,CCO,0.007247,-2.1398417386817217,n,5145,REF1302-Delgado,25C
249.057197592,64.052429496,1.0,4.0,1.0,4.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,-0.8261000000000001,16.373600000000003,sulfapyridine,O=S(=O)(Nc1ncccc1)c2ccc(N)cc2,ethanol/water(10:90)vol,CCO.O,0.001813,-2.741602195904491,n,5145,REF1302-Delgado,25C
249.057197592,64.052429496,1.0,4.0,1.0,4.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,-0.8261000000000001,16.373600000000003,sulfapyridine,O=S(=O)(Nc1ncccc1)c2ccc(N)cc2,ethanol/water(20:80)vol,CCO.O,0.004722,-2.325874017257292,n,5145,REF1302-Delgado,25C
249.057197592,64.052429496,1.0,4.0,1.0,4.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,-0.8261000000000001,16.373600000000003,sulfapyridine,O=S(=O)(Nc1ncccc1)c2ccc(N)cc2,ethanol/water(30:70)vol,CCO.O,0.008122,-2.0903370148459817,n,5145,REF1302-Delgado,25C
249.057197592,64.052429496,1.0,4.0,1.0,4.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,-0.8261000000000001,16.373600000000003,sulfapyridine,O=S(=O)(Nc1ncccc1)c2ccc(N)cc2,ethanol/water(40:60)vol,CCO.O,0.012047,-1.919121089658183,n,5145,REF1302-Delgado,25C
249.057197592,64.052429496,1.0,4.0,1.0,4.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,-0.8261000000000001,16.373600000000003,sulfapyridine,O=S(=O)(Nc1ncccc1)c2ccc(N)cc2,ethanol/water(50:50)vol,CCO.O,0.015935,-1.7976479321902483,n,5145,REF1302-Delgado,25C
249.057197592,64.052429496,1.0,4.0,1.0,4.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,-0.8261000000000001,16.373600000000003,sulfapyridine,O=S(=O)(Nc1ncccc1)c2ccc(N)cc2,ethanol/water(60:40)vol,CCO.O,0.01819,-1.7401673009365164,n,5145,REF1302-Delgado,25C
249.057197592,64.052429496,1.0,4.0,1.0,4.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,-0.8261000000000001,16.373600000000003,sulfapyridine,O=S(=O)(Nc1ncccc1)c2ccc(N)cc2,ethanol/water(70:30)vol,CCO.O,0.017525,-1.7563419733613037,n,5145,REF1302-Delgado,25C
249.057197592,64.052429496,1.0,4.0,1.0,4.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,-0.8261000000000001,16.373600000000003,sulfapyridine,O=S(=O)(Nc1ncccc1)c2ccc(N)cc2,ethanol/water(90:10)vol,CCO.O,0.01168,-1.9325571572236195,n,5145,REF1302-Delgado,25C
249.057197592,130.135765196,1.0,9.0,1.0,9.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,2.3392,40.4618,sulfapyridine,C1=CC=NC(=C1)NS(=O)(=O)C2=CC=C(C=C2)N,1-octanol,OCCCCCCCC,0.000501187233627,-3.300000000000236,n,5145,REF1308-Abraham M.H. and Acree Jr. W.E. The solubility of liquid and solid compounds in dry octan-1-ol. Chemosphere (2013),25C
255.013618528,414.2464974159999,1.0,28.0,1.0,28.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2.0,10.0,25.0,0.0,0.0,0.0,0.0,-0.8961999999999946,100.72360000000006,sulfathiozole,O=S(=O)(Nc1nccs1)c2ccc(N)cc2,PEG400,O(CCOCCOCCO)CCOCCOCCOCCOCCOCCO,0.68706844001423,-0.1630000000000014,n,5148,REF1049-Rytting,25C
